HS코드,MTI코드
6211111000,441212
6211119000,441212
6211121000,441212
6211129000,441212
6211321000,441212
6211329000,441212
6211331000,441212
6211332000,441212
6211391000,441212
6211399000,441212
6211421000,441212
6211429000,441212
6211431000,441212
6211432000,441212
6211490000,441212
6211491000,441212
6211499000,441212
6205200000,441213
6205301000,441213
6205302000,441213
6205900000,441213
6205901000,441213
6205902000,441213
6205909000,441213
6207210000,441214
6207221000,441214
6207222000,441214
6207290000,441214
6208210000,441214
6208221000,441214
6208222000,441214
6208290000,441214
6207110000,441215
6207191000,441215
6207199000,441215
6207910000,441215
6207991000,441215
6207992000,441215
6207993010,441215
6207993020,441215
6207999000,441215
6208111000,441215
6208112000,441215
6208190000,441215
6208191000,441215
6208192000,441215
6208199000,441215
6208910000,441215
6208921000,441215
6208922000,441215
6208990000,441215
6208991000,441215
6208992000,441215
6208999000,441215
6209201000,441216
6209202000,441216
6209301000,441216
6209302000,441216
6209901000,441216
6209901010,441216
6209901090,441216
6209902000,441216
6210101000,441217
6210102000,441217
6210201000,441217
6210201010,441217
6210201020,441217
6210201030,441217
6210202000,441217
6210203000,441217
6210209010,441217
6210209020,441217
6210209030,441217
6210301000,441217
6210301010,441217
6210301020,441217
6210301030,441217
6210302000,441217
6210303000,441217
6210309010,441217
6210309020,441217
6210309030,441217
6210401000,441217
6210402000,441217
6210403000,441217
6210501000,441217
6210502000,441217
6210503000,441217
6217100000,441220
6217900000,441220
4015190000,441301
4015901000,441301
4203101010,441302
4203101020,441302
4203101050,441302
4203101060,441302
4203101070,441302
4203101080,441302
4203101090,441302
4203102000,441302
4203102010,441302
4203102020,441302
4203102050,441302
4203102060,441302
4203102070,441302
4203102080,441302
4203102090,441302
4203103010,441302
4203103020,441302
4203103050,441302
4203103060,441302
4203103070,441302
4203103080,441302
4203103090,441302
4203109010,441302
4203109020,441302
4203109050,441302
4203109060,441302
4203109070,441302
4203109080,441302
4203109090,441302
4203400000,441302
4303101100,441303
4303101200,441303
4303101300,441303
4303101400,441303
4303101500,441303
4303101600,441303
6213900000,441404
6214100000,441404
6214200000,441404
6214300000,441404
6214400000,441404
6214900000,441404
6215100000,441405
6215200000,441405
6215900000,441405
6501000000,441406
6502000000,441406
6504000000,441406
6505001000,441406
6505009011,441406
6505009019,441406
6505009021,441406
6505009022,441406
6505009029,441406
6505009090,441406
6505901010,441406
6505901090,441406
6505902090,441406
6505909000,441406
6506100000,441406
6506910000,441406
6506990000,441406
6506991000,441406
6506992000,441406
6506999000,441406
6507000000,441406
5701100000,449001
5701900000,449001
5702100000,449001
5702200000,449001
5702310000,449001
5702320000,449001
5702390000,449001
5702410000,449001
5702420000,449001
5702490000,449001
5702500000,449001
5702910000,449001
5702920000,449001
5702990000,449001
5703100000,449001
5703200000,449001
5703290000,449001
5703300000,449001
5703390000,449001
5703900000,449001
5704100000,449001
5704200000,449001
5704900000,449001
5705000000,449001
6301100000,449002
6301200000,449002
6301300000,449002
6301400000,449002
6301900000,449002
6302101000,449003
6302109000,449003
6302210000,449003
6302220000,449003
6302290000,449003
6302310000,449003
6302320000,449003
6302390000,449003
6302400000,449003
6302510000,449003
6302530000,449003
6302590000,449003
6302600000,449003
6302910000,449003
6302930000,449003
6302990000,449003
6304110000,449003
6304190000,449003
6304200000,449003
6304910000,449003
6304920000,449003
6304930000,449003
6304990000,449003
6305100000,449004
6305200000,449004
6305320000,449004
6305330000,449004
6305390000,449004
6305900000,449004
6306300000,449005
6306910000,449005
6306999000,449005
5608111000,449006
5608111011,449006
5608111012,449006
5608111013,449006
5608111020,449006
5608111090,449006
5608119000,449006
5608191000,449006
5608199000,449006
5608900000,449006
5608901000,449006
5608909000,449006
5607210000,449007
5607290000,449007
5607410000,449007
5607490000,449007
5607500000,449007
5607901000,449007
5607909000,449007
5609001000,449007
5609002000,449007
5609003000,449007
5609009000,449007
9404210000,449009
9404290000,449009
9404300000,449009
9404400000,449009
9404900000,449009
4203291000,449010
4203292000,449010
4203293000,449010
4203299000,449010
5703210000,449013
5703310000,449013
5601100000,449090
5601210000,449090
5601220000,449090
5601290000,449090
5601301000,449090
5601309000,449090
5602101000,449090
5602102000,449090
5602210000,449090
8301200000,690000
8301300000,690000
8301401000,690000
8301401010,690000
8301401090,690000
8301409000,690000
8301500000,690000
8301600000,690000
8301700000,690000
8302100000,690000
8302200000,690000
8302300000,690000
8302411000,690000
8302419000,690000
8302420000,690000
8303001000,690000
8303009000,690000
8307100000,690000
8307900000,690000
8308101000,690000
8308102000,690000
8308200000,690000
8308901000,690000
8308902000,690000
8308903000,690000
8308904000,690000
8308909000,690000
8309100000,690000
8309901000,690000
8309909000,690000
8310000000,690000
8311101000,690000
8311109000,690000
8311201000,690000
8311209000,690000
8311301000,690000
8311309010,690000
8311309090,690000
8311901000,690000
8311909000,690000
8406811000,711110
8406812000,711110
8406813000,711110
8406820000,711110
8410111000,711120
8410119000,711120
8410120000,711120
8410130000,711120
8407290000,711130
8407311000,711130
8407319000,711130
8407321000,711130
8407329000,711130
8407331000,711130
8407339000,711130
8407341000,711130
8407349000,711130
8407909000,711130
8409919000,711130
8409994010,711130
8409994090,711130
8409995000,711130
8409999000,711130
8409999010,711130
8409999090,711130
8408202000,711140
8408203000,711140
8408204000,711140
8408205000,711140
8408909021,711140
8408909029,711140
8408909030,711140
8408909090,711140
8411119090,711150
8411129090,711150
8411219090,711150
8411229090,711150
8411819090,711150
8411829090,711150
8406909000,711160
8410901010,711160
8410901090,711160
8410909010,711160
8410909090,711160
8411919000,711160
8411999000,711160
8412901010,711160
8412901090,711160
8412902000,711160
8412909000,711160
8412101000,711190
8412101010,711190
8412101090,711190
8412109000,711190
8412211000,711190
8412219000,711190
8412290000,711190
8412310000,711190
8412390000,711190
8412800000,711190
8413110000,711210
8413190000,711210
8413200000,711210
8413309000,711210
8413400000,711210
8413504000,711210
8413509010,711210
8413509020,711210
8413509030,711210
8413509090,711210
8413604000,711210
8413609010,711210
8413609020,711210
8413609030,711210
8413609090,711210
8413703000,711210
8413709010,711210
5602211000,449090
5602219000,449090
5602290000,449090
5602900000,449090
5805000000,449090
5805001000,449090
5805001010,449090
5805001090,449090
5805002000,449090
5807101000,449090
5807109000,449090
5807901000,449090
5807909000,449090
5808100000,449090
5808900000,449090
5808901000,449090
5808909000,449090
5811001000,449090
5811002000,449090
5811003000,449090
5811004000,449090
5811009000,449090
5904100000,449090
5904900000,449090
5908001000,449090
5908009000,449090
5909000000,449090
5910000000,449090
5911100000,449090
5911101000,449090
5911109000,449090
5911200000,449090
5911310000,449090
5911320000,449090
5911400000,449090
5911900000,449090
6307100000,449090
6307200000,449090
6307901000,449090
6307902000,449090
6307903000,449090
6307904010,449090
6307904020,449090
6307904030,449090
6307904090,449090
8212200000,511660
8212900000,511660
9603100000,511670
9401100000,512110
9401200000,512120
9401303000,512130
9401309000,512130
9401311000,512130
9401319000,512130
9401391000,512130
9401399000,512130
9401401000,512140
9401402000,512140
9401409000,512140
9401410000,512140
9401490000,512140
9401302000,512150
9401510000,512150
9401520000,512150
9401530000,512150
9401590000,512150
9401591000,512150
9401599000,512150
9401611000,512150
9401619000,512150
9401691000,512150
9401699000,512150
9401711000,512150
9401719000,512150
9401791000,512150
9401799000,512150
9401800000,512150
9401801000,512150
9401809000,512150
9401901000,512160
9401902000,512160
9401909000,512160
9401910000,512160
9401991000,512160
9401999000,512160
9402109010,512190
9402109090,512190
9403810000,512190
9403820000,512190
9403830000,512190
9403201000,512210
9403501000,512210
9404100000,512220
9403401000,512300
9403301000,512400
9403601010,512510
9403609010,512510
9403601020,512520
9403609020,512520
9403601030,512530
9403609030,512530
6303120000,512600
6303190000,512600
6303190000,512600
6303191000,512600
6303199000,512600
6303910000,512600
6303920000,512600
6303990000,512600
9403100000,512900
9403209000,512900
9403309000,512900
9403409000,512900
9403509000,512900
9403601000,512900
9403601090,512900
9403609090,512900
9403700000,512900
9403700000,512900
9403701000,512900
9403709000,512900
9403890000,512900
9403900000,512900
9403910000,512900
9403990000,512900
9201100000,513100
9201109000,513100
9201200000,513100
9207103000,513100
9202101000,513210
9202102000,513220
9202109000,513290
9202901000,513290
9202902000,513290
9202903000,513290
9202904000,513290
9205101000,513310
9205102000,513320
9205109000,513390
9205901010,513390
9205901020,513391
9205901030,513392
9205901040,513393
9205901090,513394
9205909000,513395
9206001000,513400
9206002000,513400
9206003000,513400
9206004000,513400
9206005000,513400
9206006000,513400
9206009000,513400
9209301000,513500
9209309000,513500
9209910000,513500
9209920000,513500
9209940000,513500
9209990000,513500
9209991000,513500
9209992000,513500
9209993000,513500
9209999000,513500
9201101000,513900
9201900000,513900
9201901000,513900
9201909000,513900
9202909000,513900
9205902000,513900
9205902010,513900
9205902020,513900
9205902090,513900
9205903000,513900
9205903010,513900
9205903020,513900
9205903090,513900
9205904000,513900
9207101000,513900
9207109000,513900
9207901000,513900
9207902000,513900
9207903000,513900
9207909000,513900
9208100000,513900
9208900000,513900
9208901000,513900
9208902000,513900
9208903000,513900
9208904000,513900
9208909000,513900
9504201000,514110
9504202000,514110
9504209000,514110
9504901010,514120
9504901020,514120
9504901030,514120
9504901040,514120
9504901050,514120
9504901090,514120
9506110000,514130
9506120000,514130
9506190000,514130
9506210000,514130
9506290000,514130
9506310000,514140
9506320000,514140
9506391000,514140
9506399000,514140
9506401000,514150
9506402000,514150
9506403000,514150
9506409000,514150
9506510000,514160
9506591000,514160
9506599000,514160
9506610000,514160
9506691000,514160
9506621000,514170
9506622000,514170
9506623000,514170
9506624000,514170
9506625000,514170
9506629000,514170
9506692000,514170
9506699000,514170
9506700000,514190
9506910000,514190
9506990000,514190
6306120000,514210
6306190000,514210
6306220000,514210
6306290000,514210
6306400000,514210
6306401000,514210
6306409000,514210
6306901000,514210
6306902000,514210
6306909000,514210
9507101000,514220
9507102000,514220
9507109000,514220
9507200000,514220
9507300000,514220
9507901000,514220
9507909000,514220
9508100000,514290
9508210000,514290
9508220000,514290
9508230000,514290
9508240000,514290
9508250000,514290
9508260000,514290
9508290000,514290
9508300000,514290
9508400000,514290
9508900000,514290
3215110000,515110
3215190000,515110
3215901000,515110
3215902000,515110
3215903000,515110
3215904010,515110
3215904020,515110
3215904030,515110
3215905000,515110
3215906010,515110
3215906020,515110
3215906030,515110
3215909000,515110
9608100000,515110
9608200000,515110
9608301000,515110
9608309000,515110
9608399000,515110
9608400000,515110
9608401000,515110
9608402010,515110
9608402090,515110
9608500000,515110
9608600000,515110
9608911000,515110
9608912000,515110
9608991000,515110
9608999000,515110
9609101000,515110
9609102000,515110
9609200000,515110
9609903000,515110
9609903010,515110
3213101000,515120
3213102000,515120
3213109000,515120
3213901000,515120
3213902000,515120
3213909000,515120
5901902000,515120
9603300000,515120
9609103000,515120
9609901000,515120
9609902000,515120
9609903090,515120
9609909000,515120
3506101000,515130
3506102000,515130
3506109000,515130
4811901000,515130
4811901090,515130
4811902010,515130
4811902090,515130
4816200000,515130
4816201000,515130
4816202000,515130
4816901000,515130
4816902000,515130
4816902010,515130
4816902090,515130
4816903000,515130
4816904000,515130
4816905000,515130
4816909000,515130
4820100000,515130
4820200000,515130
8214101000,515130
8214109000,515130
8472904000,515130
9610000000,515130
9610001000,515130
9610002000,515130
9610009000,515130
3926101000,515190
3926102000,515190
3926109000,515190
3926901000,515190
3926902000,515190
3926903000,515190
3926904000,515190
3926905000,515190
3926906000,515190
3926909000,515190
4016920000,515190
4811901010,515190
4817100000,515190
4817200000,515190
3605000000,521490
3605001000,521490
3605009000,521490
6602001000,521490
6602002000,521490
6602003000,521490
6602009000,521490
6603200000,521490
6603900000,521490
9614000000,521490
9614001000,521490
9614009000,521490
4203211000,524100
4203212000,524100
4203213000,524100
4203214000,524100
4203215000,524100
4203216000,524100
4203217000,524100
4203219000,524100
4201001000,524200
4201002000,524200
4201009000,524200
4201009010,524200
4201009020,524200
4201009030,524200
4201009040,524200
4201009090,524200
9303201011,524300
9303201012,524300
9303201019,524300
9303201020,524300
9303201090,524300
9303209011,524300
9303209012,524300
4817300000,515190
4819600000,515190
4820300000,515190
4820400000,515190
4820500000,515190
4820900000,515190
4823400000,515190
4905100000,515190
4905201000,515190
4905209000,515190
4905900000,515190
4905911000,515190
4905919000,515190
4909000000,515190
4910001000,515190
4910009000,515190
6803001000,515190
7317002000,515190
7317003000,515190
8304000000,515190
8305100000,515190
8305200000,515190
8305900000,515190
9017101000,515190
9017109000,515190
9017201010,515190
9017201090,515190
9017202010,515190
9017202090,515190
9017801000,515190
9611001000,515190
9611002000,515190
9611009000,515190
9612101000,515190
9612102000,515190
9612109000,515190
9612200000,515190
9503002110,515210
9503002120,515210
9503002130,515210
9503002140,515210
9503002150,515210
9503002160,515210
9503002190,515210
9503002910,515210
9503002990,515210
9503003411,515210
9503003419,515210
9503003491,515210
9503003492,515210
9503003493,515210
9503003494,515210
9503003495,515210
9503003496,515210
9503003497,515210
9503003499,515210
9503001100,515220
9503001200,515220
9503001300,515220
9503001400,515220
9503001500,515220
9503001800,515220
9503001900,515220
9503003200,515230
9503003300,515230
9504501000,515240
9504509000,515240
9504902000,515240
9504909020,515240
9504300000,515250
9504301000,515250
9504309000,515250
9504400000,515250
9504903000,515250
9504909090,515250
9503003110,515290
9503003190,515290
9503003500,515290
9503003600,515290
9503003700,515290
9503003800,515290
9503003911,515290
9503003919,515290
9503003990,515290
9505100000,515290
9505900000,515290
3924100000,516110
6911101000,516110
6911102000,516110
6911109000,516110
6912001010,516120
6912001020,516120
6912001090,516120
6912002000,516120
6912003000,516120
6912009000,516120
7013410000,516130
7013420000,516130
7013490000,516130
7323100000,516140
7323910000,516140
7323920000,516140
7323930000,516140
7323940000,516140
7323990000,516140
7418101000,516150
7418109010,516150
7418109020,516150
7418109030,516150
7418109091,516150
7418109099,516150
7418201000,516150
7418202000,516150
7615101000,516160
7615109010,516160
7615109020,516160
7615109030,516160
7615109090,516160
7615201000,516160
7615202000,516160
8215911000,516210
8215991000,516210
8215912000,516220
8215992000,516220
8211910000,516290
8215100000,516290
8215200000,516290
8215910000,516290
8215913000,516290
8215914000,516290
8215915000,516290
8215919000,516290
8215993000,516290
8215994000,516290
8215995000,516290
8215999000,516290
8422110000,516300
9617001000,516400
9617002000,516400
9617008000,516400
9617009000,516400
8715000000,517100
9619001010,517210
9619001090,517290
9001400000,518110
9001401000,518110
9001409000,518110
9001501000,518110
9001509000,518110
9003110000,518120
9003191000,518120
9003199000,518120
9003900000,518120
9004101000,518130
9004109000,518130
9004902000,518130
9004909000,518130
9004909010,518130
9004909090,518130
9001300000,518140
9101110000,518210
9101190000,518210
9101199000,518210
9101210000,518210
9101290000,518210
9102111000,518210
9102112000,518210
9102119010,518210
9102119090,518210
9102191000,518210
9102199010,518210
9102199020,518210
9102199090,518210
9102211000,518210
9102212000,518210
9102219000,518210
9102291000,518210
9102292000,518210
9102299000,518210
9105110000,518220
9105190000,518220
9105210000,518230
9105290000,518230
9101191000,518240
9102121000,518240
9102129010,518240
9102129020,518240
9102129090,518240
9113200000,518250
9113901000,518250
9113902000,518250
9113909000,518250
9101190000,518260
9104000000,518260
9104001000,518260
9104002000,518260
9104004000,518260
9101910000,518270
9101990000,518270
9102911000,518270
9102912000,518270
9102919010,518270
9102919090,518270
9102991000,518270
9102992000,518270
9102999000,518270
9103100000,518270
9103900000,518270
9104009000,518270
9105910000,518270
9105990000,518270
9106100000,518270
9106902000,518270
9106909000,518270
9107000000,518290
9107001000,518290
9107009000,518290
9108110000,518290
9108120000,518290
9108190000,518290
9108200000,518290
9108900000,518290
9109100000,518290
9109900000,518290
9110110000,518290
9110111000,518290
9110119000,518290
9110120000,518290
9110121000,518290
9110129000,518290
9110190000,518290
9110900000,518290
9110901000,518290
9110909000,518290
9111100000,518290
9111200000,518290
9111800000,518290
9111901000,518290
9111909000,518290
9112200000,518290
9112900000,518290
9113100000,518290
9114100000,518290
9114300000,518290
9114400000,518290
9114900000,518290
7113110000,518310
7113191000,518310
7113192000,518310
7113199000,518310
7113201000,518310
7113202000,518310
7113203000,518310
7113209000,518310
7114110000,518320
7114111000,518320
7114112000,518320
7114113000,518320
7114114000,518320
7114119000,518320
7114191000,518320
7114193000,518320
7114199000,518320
7114200000,518320
7114201000,518320
7114203000,518320
7114204000,518320
7114209000,518320
7116101000,518330
7116102000,518330
7116201000,518330
7116209010,518330
7116209090,518330
7117110000,518340
7117191000,518340
7117192000,518340
7117193000,518340
7117194000,518340
7117195000,518340
7117196000,518340
7117199000,518340
7117900000,518340
6704110000,518410
6704191000,518410
6704201000,518410
6704202000,518410
6704192000,518420
6704203000,518420
6704193000,518430
6704204000,518430
6704194000,518440
6704205000,518440
6704199000,518490
6704209000,518490
6704900000,518490
6601100000,521110
6601910000,521110
6601991000,521110
6601999000,521110
6601992000,521120
6403912000,521210
6403992000,521210
6402190000,521220
6402912000,521220
6402992000,521220
6403190000,521220
6403914000,521220
6403994000,521220
6404110000,521220
6403511000,521230
6403591000,521230
6403911000,521230
6403991000,521230
6401921000,521240
6402120000,521240
6403120000,521240
6406101000,521250
6406102000,521250
6406201000,521250
6406202000,521250
6406901000,521250
6406902000,521250
6406903000,521250
6406909000,521250
6406909010,521250
6406909020,521250
6406909030,521250
6406909040,521250
6406909090,521250
6406991000,521250
6406999000,521250
6401100000,521290
6401929010,521290
6401929090,521290
6401991010,521290
6401991090,521290
6401999000,521290
6402200000,521290
6402911000,521290
6402919000,521290
6402991000,521290
6402999000,521290
6403200000,521290
6403400000,521290
6403510000,521290
6403519000,521290
6403599000,521290
6403913000,521290
6403919000,521290
6403993000,521290
6403999000,521290
6404191000,521290
6404199000,521290
6404200000,521290
6404201000,521290
6404209000,521290
6405100000,521290
6405200000,521290
6405900000,521290
4203301010,521300
4203301020,521300
4203301030,521300
4203301040,521300
4203301090,521300
4203309000,521300
9615119000,521410
9615199000,521410
9615901000,521410
9615909000,521410
8213003000,521420
8214200000,521420
8214901000,521420
9605000000,521420
9615111000,521420
9615191000,521420
9616100000,521420
9616200000,521420
9613100000,521430
9613200000,521430
9613800000,521430
9613900000,521430
9613901000,521430
9613909000,521430
9303209019,524300
9303209020,524300
9303209090,524300
9303301010,524300
9303301020,524300
9303301090,524300
9303309010,524300
9303309020,524300
9303309090,524300
6702100000,525100
6702901000,525100
6702902000,525100
6702909000,525100
508002010,525200
508002020,525200
508002030,525200
508002040,525200
508002050,525200
508002060,525200
508002070,525200
508002090,525200
9601901010,525200
9601901090,525200
7016100000,525300
7018101000,525300
7018102000,525300
7018103000,525300
7018104000,525300
7018109000,525300
7018200000,525300
7018901000,525300
7018909000,525300
508001000,525900
508009000,525900
3926400000,525900
4601211000,525900
4601212000,525900
4601220000,525900
4601221000,525900
4601222000,525900
4601290000,525900
4601291000,525900
4601292000,525900
4601920000,525900
4601921000,525900
4601929000,525900
4601930000,525900
4601940000,525900
4601941000,525900
4601949000,525900
4601990000,525900
4601991000,525900
4601999000,525900
4602191000,525900
4602900000,525900
8306210000,525900
8306290000,525900
8306301000,525900
9601100000,525900
9601902000,525900
9601903000,525900
9601904000,525900
9601909010,525900
9601909090,525900
9602001000,525900
9602009010,525900
9602009020,525900
9602009090,525900
8302491000,529000
8302499000,529000
8302500000,529000
8306100000,529000
8306302000,529000
9603400000,529000
9603500000,529000
9603900000,529000
9604000000,529000
9606100000,529000
9606210000,529000
9606220000,529000
9606291000,529000
9606299000,529000
9606300000,529000
9607110000,529000
9607191000,529000
9607199000,529000
9607201000,529000
9607202000,529000
9607209000,529000
9618001000,529000
9618002000,529000
9618009000,529000
7216103000,611110
7216333000,611110
7216334000,611110
7216335000,611110
7301202000,611110
7216210000,611120
7216401000,611120
7216101000,611130
7216310000,611130
7301201000,611130
7216102000,611190
7216220000,611190
7216320000,611190
7216402000,611190
7216500000,611190
7216610000,611190
7216690000,611190
7216910000,611190
7216990000,611190
7301101000,611190
7301109000,611190
7301203000,611190
7301209000,611190
7222400000,611200
7228701010,611200
7228701090,611200
7228709000,611200
7213100000,612110
7213911010,612110
7213911090,612110
7213919000,612110
7213991010,612110
7213991090,612110
7213999000,612110
7213200000,612120
7221000000,612120
7227100000,612120
7227200000,612120
7227901000,612120
7227909000,612120
7227909010,612120
7227909020,612120
7227909090,612120
7214100000,612210
7214209000,612210
7214910000,612210
7214991000,612210
7215500000,612210
7215900000,612210
7214300000,612220
7214999000,612220
7215100000,612220
7222110000,612220
7222190000,612220
7222200000,612220
7222300000,612220
7228100000,612220
7228200000,612220
7228300000,612220
7228301000,612220
7228309000,612220
7228400000,612220
7228401000,612220
7228409000,612220
7228500000,612220
7228600000,612220
7228601000,612220
7228609000,612220
7228800000,612220
7214201000,612300
7208400000,613110
7208511000,613110
7208519000,613110
7208521000,613110
7208529000,613110
7208531000,613110
7208539000,613110
7211130000,613110
7219211000,613120
7219211010,613120
7219211090,613120
7219219000,613120
7219221000,613120
7219221010,613120
7219221090,613120
7219229000,613120
7219231000,613120
7219231010,613120
7219231090,613120
7219239000,613120
7225401000,613130
7225409010,613130
7225409090,613130
7225409091,613130
7225409092,613130
7225409099,613130
7208101000,613210
7208109000,613210
7208251000,613210
7208259000,613210
7208261000,613210
7208269000,613210
7208271000,613210
7208279000,613210
7208361000,613210
7208369000,613210
7208371000,613210
7208379000,613210
7208381000,613210
7208389000,613210
7208391000,613210
7208399000,613210
7208541000,613210
7208549000,613210
7208900000,613210
7211141000,613210
7211149000,613210
7211191000,613210
7211199000,613210
7219111000,613220
7219111010,613220
7219111090,613220
7219119000,613220
7219121000,613220
7219121010,613220
7219121090,613220
7219129000,613220
7219131000,613220
7219131010,613220
7219131090,613220
7219139000,613220
7219141000,613220
7219141010,613220
7219141090,613220
7219149000,613220
7219241000,613220
7219241010,613220
7219241090,613220
7219249000,613220
7220111000,613220
7220111010,613220
7220111090,613220
7220119000,613220
7220121000,613220
7220121010,613220
7220121090,613220
7220129000,613220
7225301000,613230
7225309010,613230
7225309091,613230
7225309092,613230
7225309099,613230
7226200000,613230
7226911000,613230
7226912000,613230
7226919000,613230
7209151000,613310
7209159000,613310
7209161000,613310
7209169000,613310
7209171000,613310
7209179000,613310
7209181000,613310
7209189000,613310
7209251000,613310
7209259000,613310
7209261000,613310
7209269000,613310
7209271000,613310
7209279000,613310
7209281000,613310
7209289000,613310
7209900000,613310
7211231000,613310
7211239000,613310
7211291000,613310
7211299000,613310
7211901000,613310
7211909000,613310
7219310000,613320
7219311010,613320
7219311090,613320
7219319000,613320
7219321000,613320
7219321010,613320
7219321090,613320
7219329000,613320
7219331000,613320
7219331010,613320
7219331090,613320
7219339000,613320
7219341000,613320
7219341010,613320
7219341090,613320
7219349000,613320
7219351000,613320
7219351010,613320
7219351090,613320
7219359000,613320
7219900000,613320
7219901010,613320
7219901090,613320
7219909000,613320
7220201000,613320
7220201010,613320
7220201090,613320
7220209000,613320
7220901000,613320
7220901010,613320
7220901090,613320
7220909000,613320
7225501000,613330
7225509000,613330
7225991000,613330
7225999000,613330
7226920000,613330
7226991000,613330
7226999000,613330
7210410000,613410
7210491010,613410
7210491090,613410
7210499010,613410
7210499090,613410
7212301010,613410
7212301090,613410
7212309010,613410
7212309090,613410
7225921000,613410
7225929011,613410
7225929019,613410
7225929091,613410
7225929099,613410
7226993000,613410
7210301000,613420
7210309000,613420
7212201000,613420
7212209000,613420
7225911000,613420
7225919010,613420
7225919090,613420
7226992000,613420
7210701000,613430
7210702000,613430
7212401000,613430
7212402000,613430
7225110000,613500
7225190000,613500
7226110000,613500
7226190000,613500
7210110000,613600
7210120000,613600
7212101000,613600
7212102000,613600
7210200000,613700
7210500000,613700
7210610000,613700
7210690000,613700
7210901000,613700
7210902000,613700
7210909000,613700
7212501000,613700
7212502000,613700
7212509000,613700
7212600000,613700
7305111000,614110
7305112000,614110
7305120000,614110
7305190000,614110
7305200000,614110
7305311000,614110
7305312000,614110
7305319000,614110
7305390000,614110
7305900000,614110
7306110000,614120
7306190000,614120
7306211000,614120
7306212000,614120
7306291000,614120
7306292000,614120
7306301010,614120
7306301020,614120
7306301030,614120
7306301090,614120
7306302010,614120
7306302020,614120
7306302030,614120
7306302090,614120
7306611010,614120
7306611090,614120
7306691010,614120
7306691090,614120
7306901000,614120
7306909000,614120
7304110000,614130
7304190000,614130
7304220000,614130
7304230000,614130
7304240000,614130
7304290000,614130
7304310000,614130
7304390000,614130
7304410000,614130
7304490000,614130
7304510000,614130
7304590000,614130
7304900000,614130
7306401000,614140
7306402000,614140
7306612000,614140
7306692000,614140
7306500000,614150
7306613000,614150
7306693000,614150
7217100000,614210
7217200000,614210
7217301000,614210
7217309000,614210
7217900000,614210
7223000000,614220
7229200000,614230
7229901010,614230
7229901090,614230
7229902010,614230
7229902090,614230
7229909010,614230
7229909090,614230
7312101091,614310
7312101092,614310
7312101099,614310
7312101011,614320
7312101019,614320
7312102091,614330
7312102092,614330
7312102099,614330
7312102011,614340
7312102019,614340
7312900000,614350
7313001000,614360
7313009000,614360
7302101010,615110
7302101090,615110
7302102010,615110
7302102090,615110
7302103010,615110
7302103090,615110
7302104010,615110
7302104090,615110
7302300000,615120
7302400000,615120
7302900000,615120
7308100000,615210
7308200000,615220
9406200000,615230
7308300000,615290
7308400000,615290
7308901000,615290
7308909000,615290
9406009020,615290
9406902000,615290
7309000000,616100
7310100000,616100
7310210000,616100
7310290000,616100
7311001000,616100
7311002000,616100
7311003000,616100
7315110000,616200
7315120000,616200
7315190000,616200
7315200000,616200
7315810000,616200
7315820000,616200
7315890000,616200
7315900000,616200
7307210000,617110
7307221000,617110
7307229000,617110
7307230000,617110
7307290000,617110
7307910000,617110
7307921000,617110
7307929000,617110
7307930000,617110
7307991000,617110
7307999000,617110
7325910000,617110
7325992000,617110
7325993000,617110
7326110000,617120
7326190000,617120
7303001010,617210
7303001090,617210
7303002000,617210
7307110000,617220
7307190000,617220
7325100000,617290
7325991000,617290
7325999000,617290
7326200000,617290
7326909000,617290
7202110000,618110
7202190000,618110
7202210000,618120
7202291000,618120
7202299000,618120
7202300000,618130
7202410000,618190
7202490000,618190
7202500000,618190
7202600000,618190
7202700000,618190
7202800000,618190
7202910000,618190
7202920000,618190
7202930000,618190
7202991000,618190
7202999000,618190
7201101000,618210
7201102000,618220
7201109000,618290
7201200000,618290
7201500000,618290
7201501000,618290
7201502000,618290
7203100000,618310
7203900000,618320
7204100000,618400
7204210000,618400
7204290000,618400
7204300000,618400
7204410000,618400
7204490000,618400
7204500000,618400
7207111000,619110
7207201000,619110
7218991000,619110
7224901000,619110
7207112000,619120
7207202000,619120
7218992000,619120
7224902000,619120
7207121000,619130
7207203000,619130
7218911000,619130
7224903000,619130
7207122000,619140
7207204000,619140
7218912000,619140
7224904000,619140
7206100000,619190
7206900000,619190
7207190000,619190
7207209000,619190
7218919000,619190
8211920000,630100
8211930000,630100
8211940000,630100
8211950000,630100
8214902000,630100
7118100000,641000
7118901000,641000
7118902000,641000
7118909000,641000
7317001011,642000
7317001019,642000
7317001021,642000
7317001029,642000
7317004000,642000
7317005000,642000
7317009000,642000
8609001000,643000
8609002000,643000
8609003000,643000
8609004000,643000
8609005000,643000
8609009000,643000
8214909000,690000
8301100000,690000
7218999000,619190
7224909000,619190
7205101000,619200
7205102000,619200
7205109000,619200
7205210000,619200
7205290000,619200
7218101000,619200
7218109000,619200
7224101000,619200
7224109000,619200
7314120000,619200
7314140000,619200
7314190000,619200
7314200000,619200
7314310000,619200
7314390000,619200
7314410000,619200
7314420000,619200
7314490000,619200
7314500000,619200
7324101000,619200
7324102000,619200
7324210000,619200
7324291000,619200
7324299000,619200
7324901000,619200
7324908000,619200
7324909000,619200
7601100000,621110
7601201000,621110
7601202000,621110
7601209000,621110
7602000000,621120
7602001000,621120
7602009000,621120
7603100000,621210
7603201000,621210
7603202000,621210
